frame,clipTime,clipDuration,elapsedTime,jfaMs,unifiedMs,selectedCameras
1527,0.917559,4.08333,21.3342,6.26243,2.03126,125
1528,0.93096,4.08333,21.3476,6.95571,2.03184,127
1529,0.946059,4.08333,21.3627,6.95971,2.04422,129
1530,0.960097,4.08333,21.3768,6.21421,2.03181,128
1531,0.972682,4.08333,21.3893,6.2153,2.03776,128
1532,0.985352,4.08333,21.402,6.17882,2.02947,129
1533,0.998076,4.08333,21.4147,6.45926,2.02688,130
1534,1.01075,4.08333,21.4274,6.16394,2.02646,129
1535,1.02342,4.08333,21.4401,6.15878,2.03213,130
1536,1.03617,4.08333,21.4528,6.16976,2.03571,130
1537,1.04894,4.08333,21.4656,6.48608,2.03981,130
1538,1.06172,4.08333,21.4784,6.18054,2.03101,133
1539,1.07416,4.08333,21.4908,6.19235,2.03421,130
1540,1.08695,4.08333,21.5036,6.18413,2.03421,129
1541,1.09988,4.08333,21.5165,6.1303,2.03334,128
1542,1.11237,4.08333,21.529,6.53434,2.03389,131
1543,1.12669,4.08333,21.5434,6.22867,2.70102,131
1544,1.14001,4.08333,21.5567,6.78534,2.03248,132
1545,1.15303,4.08333,21.5697,6.40445,2.02877,135
1546,1.16738,4.08333,21.584,7.11792,2.03603,126
1547,1.18119,4.08333,21.5979,6.80371,2.03686,125
1548,1.19503,4.08333,21.6117,6.23917,2.04237,125
1549,1.20739,4.08333,21.6241,6.20893,2.04006,123
1550,1.22005,4.08333,21.6367,6.17734,2.03162,124
1551,1.23366,4.08333,21.6503,6.21197,2.03245,122
1552,1.24627,4.08333,21.6629,6.14749,2.02707,121
1553,1.2592,4.08333,21.6759,6.26291,2.29526,129
1554,1.27242,4.08333,21.6891,6.22032,2.03216,124
1555,1.2853,4.08333,21.702,6.00374,2.03162,121
1556,1.29944,4.08333,21.7161,6.20774,2.03731,119
1557,1.31259,4.08333,21.7293,6.53757,2.03232,120
1558,1.32689,4.08333,21.7436,6.53366,2.03782,122
1559,1.33971,4.08333,21.7564,6.22307,2.03485,122
1560,1.35256,4.08333,21.7692,5.82858,2.03507,117
1561,1.3662,4.08333,21.7829,6.82579,2.03571,119
1562,1.37993,4.08333,21.7966,6.49722,2.03338,118
1563,1.39413,4.08333,21.8108,6.87882,2.03293,117
1564,1.40769,4.08333,21.8244,5.7801,2.03581,115
1565,1.42109,4.08333,21.8378,6.28637,2.04874,114
1566,1.43362,4.08333,21.8503,6.55792,2.0351,114
1567,1.44624,4.08333,21.8629,5.81594,2.03069,114
1568,1.45889,4.08333,21.8756,6.23357,2.03264,114
1569,1.47118,4.08333,21.8878,6.2127,2.03456,114
1570,1.48357,4.08333,21.9002,6.20374,2.03613,116
1571,1.49604,4.08333,21.9127,6.81779,2.0361,115
1572,1.51057,4.08333,21.9272,6.46557,2.45738,116
1573,1.52391,4.08333,21.9406,5.83958,2.03712,116
1574,1.53655,4.08333,21.9532,6.18061,2.03894,116
1575,1.54908,4.08333,21.9657,6.4368,2.45034,120
1576,1.56242,4.08333,21.9791,6.17894,2.03283,119
1577,1.57551,4.08333,21.9922,6.19462,2.03418,119
1578,1.58837,4.08333,22.005,6.44016,2.44531,120
1579,1.60167,4.08333,22.0183,5.80032,2.3608,118
1580,1.61493,4.08333,22.0316,6.26112,2.0384,116
1581,1.62742,4.08333,22.0441,6.20493,2.02848,121
1582,1.63973,4.08333,22.0564,6.4791,2.04026,121
1583,1.65284,4.08333,22.0695,6.21597,2.0279,122
1584,1.66538,4.08333,22.0821,6.48931,2.0337,125
1585,1.67814,4.08333,22.0948,6.20355,2.0344,124
1586,1.69066,4.08333,22.1073,5.78502,2.03091,123
1587,1.7041,4.08333,22.1208,6.21939,2.032,124
1588,1.71682,4.08333,22.1335,6.38125,2.03296,123
1589,1.73011,4.08333,22.1468,6.2065,2.03776,123
1590,1.74251,4.08333,22.1592,6.24669,2.02899,125
1591,1.75504,4.08333,22.1717,6.44182,2.02957,125
1592,1.76782,4.08333,22.1845,5.79674,2.03552,127
1593,1.781,4.08333,22.1977,6.48144,2.51222,129
1594,1.79468,4.08333,22.2113,6.34429,2.03366,130
1595,1.80801,4.08333,22.2247,6.46538,2.03981,128
1596,1.82127,4.08333,22.2379,6.1623,2.03571,127
1597,1.83418,4.08333,22.2508,6.74829,2.04013,126
1598,1.84888,4.08333,22.2656,6.2175,2.03834,127
1599,1.86283,4.08333,22.2795,6.19523,2.03674,128
1600,1.87637,4.08333,22.293,6.55808,2.0361,127
1601,1.89037,4.08333,22.307,6.30483,2.0329,126
1602,1.90419,4.08333,22.3209,6.21683,2.03594,123
1603,1.91786,4.08333,22.3345,6.49267,2.7551,126
1604,1.93222,4.08333,22.3489,6.52778,2.04397,125
1605,1.94566,4.08333,22.3623,6.27174,2.04509,119
1606,1.95981,4.08333,22.3765,6.69427,2.0385,114
1607,1.97482,4.08333,22.3915,6.18256,2.0351,114
1608,1.98714,4.08333,22.4038,6.26237,2.0337,118
1609,1.99998,4.08333,22.4166,5.76662,2.03078,110
1610,2.01469,4.08333,22.4314,6.5192,2.03741,106
1611,2.0284,4.08333,22.4451,5.76368,2.03181,104
1612,2.04119,4.08333,22.4579,6.20003,2.03366,104
1613,2.05386,4.08333,22.4705,6.48794,2.3657,106
1614,2.06711,4.08333,22.4838,5.81366,2.03805,108
1615,2.08011,4.08333,22.4968,6.39696,2.03651,107
1616,2.09307,4.08333,22.5097,6.21219,2.03904,106
1617,2.10608,4.08333,22.5227,6.04781,2.03318,104
1618,2.12032,4.08333,22.537,6.4897,2.04717,99
1619,2.13354,4.08333,22.5502,5.80682,2.04806,99
1620,2.14611,4.08333,22.5628,6.23027,2.03757,101
1621,2.15906,4.08333,22.5757,6.61866,2.03776,99
1622,2.17305,4.08333,22.5897,6.26304,2.03814,95
1623,2.18557,4.08333,22.6022,6.23798,2.03776,94
1624,2.19913,4.08333,22.6158,5.82845,2.03594,101
1625,2.21167,4.08333,22.6283,6.92083,2.69994,99
1626,2.22586,4.08333,22.6425,6.22374,2.36339,100
1627,2.23886,4.08333,22.6555,6.8848,2.03776,104
1628,2.25271,4.08333,22.6694,6.63059,2.03914,105
1629,2.26592,4.08333,22.6826,6.28979,2.03395,105
1630,2.27885,4.08333,22.6955,6.564,2.0368,105
1631,2.29222,4.08333,22.7089,6.23389,2.03728,102
1632,2.30506,4.08333,22.7217,6.52755,2.04006,102
1633,2.31786,4.08333,22.7345,6.24605,2.36928,102
1634,2.33079,4.08333,22.7475,6.2376,2.03658,100
1635,2.34331,4.08333,22.76,6.10365,2.03731,98
1636,2.35673,4.08333,22.7734,6.25904,2.04026,98
1637,2.36946,4.08333,22.7861,6.55197,2.04198,97
1638,2.38315,4.08333,22.7998,6.76701,2.31571,99
1639,2.39664,4.08333,22.8133,6.36358,2.03738,100
1640,2.40927,4.08333,22.8259,5.83584,2.03958,100
1641,2.42185,4.08333,22.8385,6.30083,2.03344,101
1642,2.43462,4.08333,22.8513,6.85088,2.0296,104
1643,2.44815,4.08333,22.8648,6.82826,2.03408,103
1644,2.4616,4.08333,22.8783,7.14842,2.04768,105
1645,2.47496,4.08333,22.8916,5.79696,2.03456,104
1646,2.48743,4.08333,22.9041,6.34605,2.63821,103
1647,2.50081,4.08333,22.9175,6.60541,2.03968,107
1648,2.51362,4.08333,22.9303,6.29312,2.03293,111
1649,2.5265,4.08333,22.9432,6.26429,2.03245,113
1650,2.53938,4.08333,22.956,6.54528,2.03232,114
1651,2.55237,4.08333,22.969,6.5271,2.03546,113
1652,2.56582,4.08333,22.9825,6.26698,2.03408,114
1653,2.5785,4.08333,22.9952,6.25731,2.02752,114
1654,2.591,4.08333,23.0077,5.81491,2.14381,120
1655,2.60371,4.08333,23.0204,6.408,2.03341,125
1656,2.61648,4.08333,23.0331,6.52797,2.03734,123
1657,2.6296,4.08333,23.0463,6.19744,2.03162,128
1658,2.64261,4.08333,23.0593,6.21974,2.03306,124
1659,2.65506,4.08333,23.0717,6.43472,2.46944,126
1660,2.66837,4.08333,23.085,6.08067,2.03808,127
1661,2.68205,4.08333,23.0987,6.18534,2.03286,128
1662,2.69479,4.08333,23.1115,6.19382,2.0311,129
1663,2.70732,4.08333,23.124,5.76211,2.03408,127
1664,2.72025,4.08333,23.1369,6.50909,2.0336,128
1665,2.73383,4.08333,23.1505,6.62944,2.0343,128
1666,2.74843,4.08333,23.1651,6.55002,2.76067,128
1667,2.76209,4.08333,23.1788,6.25997,2.03491,129
1668,2.7751,4.08333,23.1918,6.57152,2.03206,128
1669,2.78801,4.08333,23.2047,6.2385,2.36365,129
1670,2.80126,4.08333,23.2179,6.15587,2.03763,131
1671,2.81419,4.08333,23.2309,6.19686,2.03162,131
1672,2.82675,4.08333,23.2434,6.4617,2.44941,132
1673,2.84044,4.08333,23.2571,6.44374,2.3095,131
1674,2.85475,4.08333,23.2714,6.49654,2.50454,129
1675,2.87349,4.08333,23.2902,6.02291,2.36512,129
1676,2.89118,4.08333,23.3078,6.22163,2.31798,129
1677,2.9049,4.08333,23.3216,6.4351,2.0439,129
1678,2.91775,4.08333,23.3344,5.79104,2.03376,130
1679,2.93129,4.08333,23.348,6.76614,2.5063,130
1680,2.94465,4.08333,23.3613,6.48893,2.04355,129
1681,2.95759,4.08333,23.3743,6.16701,2.03011,130
1682,2.97009,4.08333,23.3868,6.1911,2.03162,131
1683,2.98245,4.08333,23.3991,6.1823,2.03046,131
1684,2.99482,4.08333,23.4115,6.15805,2.03002,130
1685,3.00831,4.08333,23.425,6.7137,2.03942,130
1686,3.02261,4.08333,23.4393,6.20771,2.03648,130
1687,3.03622,4.08333,23.4529,6.19658,2.03981,130
1688,3.05585,4.08333,23.4725,6.16771,2.03917,131
1689,3.07211,4.08333,23.4888,6.46314,2.03178,131
1690,3.08731,4.08333,23.504,6.51453,2.03878,131
1691,3.10157,4.08333,23.5182,6.456,2.36758,130
1692,3.11718,4.08333,23.5338,6.20726,2.31738,130
1693,3.13257,4.08333,23.5492,6.48586,2.03315,130
1694,3.14773,4.08333,23.5644,6.23827,2.47846,130
1695,3.16375,4.08333,23.5804,6.74154,2.03882,130
1696,3.17911,4.08333,23.5958,6.2391,2.31504,131
1697,3.19383,4.08333,23.6105,6.51597,2.0336,131
1698,3.20729,4.08333,23.624,6.77549,2.73357,131
1699,3.22168,4.08333,23.6383,6.47139,2.35197,129
1700,3.23653,4.08333,23.6532,6.2583,2.04118,131
1701,3.24953,4.08333,23.6662,6.47622,2.03366,130
1702,3.26339,4.08333,23.6801,6.24099,2.31338,131
1703,3.27697,4.08333,23.6936,6.47731,2.03117,131
1704,3.2915,4.08333,23.7082,6.77027,2.03942,131
1705,3.30601,4.08333,23.7227,6.08026,2.03008,131
1706,3.31983,4.08333,23.7365,6.94851,2.03366,131
1707,3.33331,4.08333,23.75,6.31933,2.03344,131
1708,3.34725,4.08333,23.7639,6.23443,2.30643,131
1709,3.36006,4.08333,23.7767,6.44966,2.35018,130
1710,3.37356,4.08333,23.7902,6.22477,2.36125,130
1711,3.38701,4.08333,23.8037,6.88253,2.03328,131
1712,3.4007,4.08333,23.8174,6.25238,2.02768,131
1713,3.41374,4.08333,23.8304,6.47744,2.51184,123
1714,3.42703,4.08333,23.8437,6.30035,2.03507,122
1715,3.44083,4.08333,23.8575,6.7041,2.74886,120
1716,3.45441,4.08333,23.8711,6.47194,2.03674,125
1717,3.46749,4.08333,23.8842,6.22992,2.31459,129
1718,3.48074,4.08333,23.8974,6.4759,2.03776,130
1719,3.49497,4.08333,23.9116,6.4953,2.73315,127
1720,3.51062,4.08333,23.9273,5.77414,2.03226,123
1721,3.52626,4.08333,23.9429,6.22957,2.02739,118
1722,3.53935,4.08333,23.956,6.44704,2.02138,116
1723,3.55319,4.08333,23.9699,7.08282,2.03165,115
1724,3.56673,4.08333,23.9834,6.75222,2.02659,118
1725,3.58029,4.08333,23.997,6.42586,2.44646,119
1726,3.59347,4.08333,24.0101,6.48851,2.0321,120
1727,3.60712,4.08333,24.0238,6.20886,2.31418,120
1728,3.61991,4.08333,24.0366,7.1695,2.03072,120
1729,3.63334,4.08333,24.05,6.4824,2.03222,122
1730,3.64703,4.08333,24.0637,6.1785,2.0337,121
1731,3.65981,4.08333,24.0765,6.15859,2.03366,121
1732,3.6726,4.08333,24.0893,6.65181,2.03072,121
1733,3.68542,4.08333,24.1021,6.16982,2.03776,121
1734,3.69774,4.08333,24.1144,6.44365,2.03587,120
1735,3.71101,4.08333,24.1277,6.19914,2.02752,119
1736,3.72398,4.08333,24.1406,6.52288,2.03437,121
1737,3.73709,4.08333,24.1538,6.5233,2.028,120
1738,3.74993,4.08333,24.1666,6.4665,2.73178,119
1739,3.76424,4.08333,24.1809,6.47219,2.03299,119
1740,3.78216,4.08333,24.1988,6.49229,2.37776,120
1741,3.79903,4.08333,24.2157,6.20589,2.47562,121
1742,3.81554,4.08333,24.2322,5.74147,2.03923,121
1743,3.82987,4.08333,24.2465,6.64413,2.03952,121
1744,3.84492,4.08333,24.2616,6.44832,2.46995,121
1745,3.85872,4.08333,24.2754,6.1832,2.03786,118
1746,3.87229,4.08333,24.289,6.16979,2.03427,117
1747,3.88656,4.08333,24.3032,6.19235,2.36717,118
1748,3.89962,4.08333,24.3163,6.19043,2.03763,120
1749,3.91227,4.08333,24.3289,6.18288,2.03418,121
1750,3.92481,4.08333,24.3415,6.05962,2.03683,119
1751,3.93965,4.08333,24.3563,6.20637,2.03088,124
1752,3.95256,4.08333,24.3692,6.44214,2.03795,124
1753,3.96519,4.08333,24.3819,5.7689,2.02886,127
1754,3.97759,4.08333,24.3943,6.17891,2.0351,123
1755,3.98993,4.08333,24.4066,6.20256,2.03654,120
1756,4.0023,4.08333,24.419,6.31142,2.03078,119
1757,4.01596,4.08333,24.4326,6.42714,2.0295,127
1758,4.02869,4.08333,24.4454,6.13437,2.0344,129
1759,4.04114,4.08333,24.4578,6.69283,2.04186,129
1760,4.05419,4.08333,24.4709,6.21622,2.03469,131
1761,4.06726,4.08333,24.4839,6.14605,2.03459,130
1762,4.07991,4.08333,24.4966,6.30262,2.03274,130
1763,0.00993443,4.08333,24.5099,6.16067,2.03571,131
1764,0.0222521,4.08333,24.5223,6.39261,2.76384,129
1765,0.0354776,4.08333,24.5355,6.16106,2.03286,131
1766,0.0481825,4.08333,24.5482,6.13187,2.04326,131
1767,0.061307,4.08333,24.5613,6.46186,2.03715,130
1768,0.0743532,4.08333,24.5744,6.16861,2.03379,131
1769,0.0870047,4.08333,24.587,6.0425,2.04394,131
1770,0.100007,4.08333,24.6,6.16669,2.03808,131
1771,0.112388,4.08333,24.6124,6.17082,2.03162,131
1772,0.124869,4.08333,24.6249,6.15898,2.03299,131
1773,0.138131,4.08333,24.6381,6.15955,2.03494,131
1774,0.151452,4.08333,24.6515,6.69965,2.02998,131
1775,0.166633,4.08333,24.6666,6.22442,2.30986,131
1776,0.179931,4.08333,24.6799,6.46509,2.03389,130
1777,0.193246,4.08333,24.6932,6.23942,2.31078,130
1778,0.206847,4.08333,24.7068,6.46234,2.03869,130
1779,0.22058,4.08333,24.7206,6.48954,2.30826,131
1780,0.235002,4.08333,24.735,6.5247,2.03213,131
1781,0.248168,4.08333,24.7482,6.75811,2.46224,132
1782,0.263251,4.08333,24.7633,6.13085,2.02995,132
1783,0.277831,4.08333,24.7778,6.46189,2.50326,132
1784,0.291753,4.08333,24.7918,6.45267,2.03162,134
1785,0.305987,4.08333,24.806,6.59376,2.67514,133
1786,0.319669,4.08333,24.8197,5.73856,2.03421,132
1787,0.333787,4.08333,24.8338,6.40694,2.03424,131
1788,0.346795,4.08333,24.8468,6.15664,2.03344,131
1789,0.359614,4.08333,24.8596,6.16506,2.03446,132
1790,0.37227,4.08333,24.8723,6.13837,2.03366,132
1791,0.385482,4.08333,24.8855,6.13802,2.03562,132
1792,0.398244,4.08333,24.8982,6.35658,2.02848,133
1793,0.411405,4.08333,24.9114,6.168,2.03498,135
1794,0.423858,4.08333,24.9239,6.31421,2.03571,134
1795,0.436795,4.08333,24.9368,6.34742,2.03168,134
1796,0.450093,4.08333,24.9501,6.1569,2.03686,125
1797,0.46326,4.08333,24.9633,6.44144,2.03283,124
1798,0.47767,4.08333,24.9777,7.19878,2.03805,133
1799,0.491721,4.08333,24.9917,6.17334,2.93264,133
1800,0.506558,4.08333,25.0066,7.26054,2.03248,131
1801,0.520728,4.08333,25.0207,6.53574,2.03818,131
1802,0.534307,4.08333,25.0343,6.2272,2.03382,130
1803,0.547341,4.08333,25.0473,6.20925,2.0321,129
1804,0.560006,4.08333,25.06,6.16038,2.03395,128
1805,0.572692,4.08333,25.0727,6.16502,2.03142,130
1806,0.585401,4.08333,25.0854,6.60454,2.03197,129
1807,0.59929,4.08333,25.0993,6.24198,2.03162,131
1808,0.611743,4.08333,25.1117,6.90989,2.03382,131
1809,0.62535,4.08333,25.1254,6.40026,2.30829,130
1810,0.63874,4.08333,25.1387,6.19062,2.03104,131
1811,0.651284,4.08333,25.1513,6.52176,2.02515,131
1812,0.665654,4.08333,25.1657,6.23594,2.03238,131
1813,0.67883,4.08333,25.1788,6.65155,2.03334,130
1814,0.692365,4.08333,25.1924,6.78432,2.50966,130
1815,0.705951,4.08333,25.206,6.60202,2.03411,126
1816,0.720031,4.08333,25.22,6.25184,2.37322,127
1817,0.733069,4.08333,25.2331,6.88141,2.03299,126
1818,0.746507,4.08333,25.2465,6.70394,2.52509,128
1819,0.76229,4.08333,25.2623,6.69779,2.02694,124
1820,0.776612,4.08333,25.2766,6.2049,2.33798,124
1821,0.789289,4.08333,25.2893,7.01155,2.03504,126
1822,0.803203,4.08333,25.3032,6.50995,2.68534,126
1823,0.816594,4.08333,25.3166,6.9393,2.03834,125
1824,0.829957,4.08333,25.33,6.42762,2.03434,126
1825,0.843696,4.08333,25.3437,6.72,2.0351,126
1826,0.857141,4.08333,25.3571,6.3369,2.02957,125
1827,0.871661,4.08333,25.3717,7.16227,2.03152,125
1828,0.884999,4.08333,25.385,6.00397,2.03072,126
1829,0.898599,4.08333,25.3986,6.27776,2.30787,124
1830,0.911323,4.08333,25.4113,6.6719,2.03171,124
1831,0.924607,4.08333,25.4246,6.75251,2.02973,125
1832,0.937617,4.08333,25.4376,6.25078,2.03162,127
1833,0.95012,4.08333,25.4501,6.47907,2.03498,128
1834,0.962928,4.08333,25.4629,6.24976,2.03546,128
1835,0.976096,4.08333,25.4761,6.21267,2.03411,128
1836,0.98866,4.08333,25.4887,6.39072,2.03901,129
1837,1.00142,4.08333,25.5014,6.04758,2.02643,129
1838,1.01472,4.08333,25.5147,6.1775,2.03773,129
1839,1.02721,4.08333,25.5272,6.18352,2.02806,131
1840,1.0399,4.08333,25.5399,5.77654,2.03098,130
1841,1.05255,4.08333,25.5526,6.17584,2.03091,130
1842,1.06496,4.08333,25.565,6.17459,2.36022,131
1843,1.07765,4.08333,25.5777,6.15712,2.03571,129
1844,1.0902,4.08333,25.5902,5.71862,2.03392,129
1845,1.10361,4.08333,25.6036,6.16122,2.0393,131
1846,1.11611,4.08333,25.6161,6.2112,2.03325,131
1847,1.12953,4.08333,25.6295,6.17123,2.05642,132
1848,1.14231,4.08333,25.6423,6.63901,2.03398,132
1849,1.1552,4.08333,25.6552,6.57437,2.02851,135
1850,1.16872,4.08333,25.6687,6.252,2.04115,126
1851,1.18139,4.08333,25.6814,6.22438,2.03571,125
1852,1.19403,4.08333,25.694,6.21728,2.04355,126
1853,1.20708,4.08333,25.7071,6.45898,2.03245,124
1854,1.21964,4.08333,25.7196,6.45952,2.03891,124
1855,1.23232,4.08333,25.7323,6.18422,2.03494,122
1856,1.24485,4.08333,25.7448,5.72384,2.02838,121
1857,1.25741,4.08333,25.7574,6.34381,2.02979,123
1858,1.27016,4.08333,25.7702,6.18451,2.03178,125
1859,1.28272,4.08333,25.7827,6.1775,2.03331,122
1860,1.29525,4.08333,25.7952,6.18048,2.03981,119
1861,1.30866,4.08333,25.8087,6.21322,2.03571,117
1862,1.32252,4.08333,25.8225,6.17712,2.04298,124
1863,1.33612,4.08333,25.8361,6.48794,2.45622,118
1864,1.3506,4.08333,25.8506,5.78813,2.03338,117
1865,1.3646,4.08333,25.8646,6.2327,2.36294,120
1866,1.37777,4.08333,25.8778,6.17302,2.03517,117
1867,1.39101,4.08333,25.891,6.24259,2.03786,117
1868,1.40393,4.08333,25.9039,6.1655,2.03734,116
1869,1.41678,4.08333,25.9168,5.79936,2.03366,114
1870,1.43139,4.08333,25.9314,6.20301,2.36416,114
1871,1.44572,4.08333,25.9457,6.44973,2.44941,114
1872,1.46092,4.08333,25.9609,5.80477,2.03366,114
1873,1.47416,4.08333,25.9742,6.26125,2.03469,113
1874,1.48707,4.08333,25.9871,6.56806,2.03571,116
1875,1.50047,4.08333,26.0005,6.48669,2.03443,116
1876,1.51478,4.08333,26.0148,6.90163,2.03709,116
1877,1.52925,4.08333,26.0292,6.30208,3.65162,116
1878,1.54422,4.08333,26.0442,6.49424,2.03328,115
1879,1.55902,4.08333,26.059,6.73382,2.03328,120
1880,1.57404,4.08333,26.074,6.27654,2.53354,119
1881,1.5874,4.08333,26.0874,6.27206,2.03427,120
1882,1.60249,4.08333,26.1025,6.28493,2.52096,117
1883,1.61591,4.08333,26.1159,6.28819,2.0297,117
1884,1.63025,4.08333,26.1303,6.31251,2.50998,121
1885,1.64334,4.08333,26.1433,6.23981,2.03018,121
1886,1.65709,4.08333,26.1571,6.29434,2.52163,123
1887,1.67099,4.08333,26.171,6.5231,2.03747,125
1888,1.68558,4.08333,26.1856,6.7856,2.03645,124
1889,1.69902,4.08333,26.199,6.47824,2.03325,123
1890,1.71373,4.08333,26.2137,7.30634,2.03478,123
1891,1.72727,4.08333,26.2273,6.45571,2.29898,123
1892,1.74122,4.08333,26.2412,6.29142,2.03203,125
1893,1.75418,4.08333,26.2542,5.83866,2.03571,125
1894,1.7672,4.08333,26.2672,6.51181,2.3593,127
1895,1.78084,4.08333,26.2808,6.26682,2.0344,129
1896,1.79432,4.08333,26.2943,5.76358,2.35363,130
1897,1.81302,4.08333,26.313,6.06659,2.03776,129
1898,1.83188,4.08333,26.3319,5.78403,2.04186,127
1899,1.84474,4.08333,26.3447,6.1593,2.03734,128
1900,1.8576,4.08333,26.3576,6.2112,2.03581,127
1901,1.87032,4.08333,26.3703,6.07651,2.04224,127
1902,1.88417,4.08333,26.3842,6.19744,2.03162,127
1903,1.89738,4.08333,26.3974,6.73245,2.04272,123
1904,1.9106,4.08333,26.4106,6.2057,2.03827,123
1905,1.92342,4.08333,26.4234,6.15309,2.03565,125
1906,1.93623,4.08333,26.4362,6.20106,2.04854,124
1907,1.94917,4.08333,26.4492,6.21037,2.03642,114
1908,1.96224,4.08333,26.4622,6.1784,2.04115,114
1909,1.97463,4.08333,26.4746,6.19293,2.03923,114
1910,1.98699,4.08333,26.487,5.79706,2.37398,118
1911,1.99985,4.08333,26.4998,6.15069,2.03366,110
1912,2.01236,4.08333,26.5124,6.34941,2.03491,107
1913,2.02544,4.08333,26.5254,5.82806,2.03398,104
1914,2.03866,4.08333,26.5387,6.35306,2.04333,104
1915,2.05133,4.08333,26.5513,6.21213,2.03494,105
1916,2.06374,4.08333,26.5637,6.21936,2.03824,108
1917,2.07626,4.08333,26.5763,6.72224,2.04454,107
1918,2.09046,4.08333,26.5905,6.90048,2.03213,107
1919,2.10375,4.08333,26.6038,5.77888,2.03584,104
1920,2.11673,4.08333,26.6167,6.26246,2.03635,99
1921,2.12968,4.08333,26.6297,6.19795,2.04493,99
1922,2.14243,4.08333,26.6424,6.24762,2.03958,101
1923,2.15618,4.08333,26.6562,6.57837,2.03869,99
1924,2.16928,4.08333,26.6693,5.8287,2.0417,95
1925,2.18218,4.08333,26.6822,6.29062,2.0415,95
1926,2.19484,4.08333,26.6948,6.24003,2.5655,100
1927,2.2084,4.08333,26.7084,6.13984,2.04086,101
1928,2.22144,4.08333,26.7214,6.64602,2.04019,100
1929,2.23456,4.08333,26.7346,6.19363,2.03594,104
1930,2.24726,4.08333,26.7473,6.25674,2.03523,104
1931,2.25979,4.08333,26.7598,6.38266,2.03981,105
1932,2.27256,4.08333,26.7726,6.63366,2.0391,105
1933,2.28619,4.08333,26.7862,6.22666,2.03366,102
1934,2.29895,4.08333,26.799,6.50509,2.0433,102
1935,2.31168,4.08333,26.8117,6.22502,2.36314,102
1936,2.32484,4.08333,26.8248,6.24186,2.03376,101
1937,2.33789,4.08333,26.8379,6.24576,2.03997,99
1938,2.35071,4.08333,26.8507,6.28429,2.03731,98
1939,2.36386,4.08333,26.8639,6.31184,2.04317,98
1940,2.37669,4.08333,26.8767,6.56208,2.03907,98
1941,2.3895,4.08333,26.8895,6.26211,2.03571,100
1942,2.40236,4.08333,26.9024,6.30413,2.04323,100
1943,2.41518,4.08333,26.9152,6.23869,2.03728,102
1944,2.42779,4.08333,26.9278,5.85126,2.03318,105
1945,2.44151,4.08333,26.9415,6.24714,2.37325,103
1946,2.45492,4.08333,26.9549,6.53907,2.03706,99
1947,2.46816,4.08333,26.9682,6.21699,2.03904,105
1948,2.48117,4.08333,26.9812,6.48982,2.37213,104
1949,2.49501,4.08333,26.995,5.86291,2.03248,107
1950,2.50875,4.08333,27.0087,6.21805,2.37203,106
1951,2.52272,4.08333,27.0227,5.80128,2.0369,114
1952,2.53703,4.08333,27.037,6.35757,2.03366,114
1953,2.55096,4.08333,27.051,6.33203,2.03248,112
1954,2.56629,4.08333,27.0663,6.25098,2.03626,114
1955,2.58179,4.08333,27.0818,6.21382,2.03258,114
1956,2.59611,4.08333,27.0961,9.86278,2.68413,123
1957,2.61569,4.08333,27.1157,5.80218,2.04186,124
1958,2.63056,4.08333,27.1306,6.29187,2.03357,128
1959,2.64448,4.08333,27.1445,6.07366,2.46957,125
1960,2.65981,4.08333,27.1598,6.07517,2.03379,127
1961,2.6757,4.08333,27.1757,6.17789,2.03194,126
1962,2.68949,4.08333,27.1895,6.22397,2.0384,128
1963,2.7041,4.08333,27.2041,6.45354,2.03533,127
1964,2.71782,4.08333,27.2178,6.19178,2.0361,128
1965,2.73155,4.08333,27.2316,6.18746,2.03315,128
1966,2.745,4.08333,27.245,6.17853,2.03581,128
1967,2.75762,4.08333,27.2576,6.46541,2.45882,129
1968,2.77147,4.08333,27.2715,5.77341,2.03322,128
1969,2.78518,4.08333,27.2852,6.21264,2.03456,129
1970,2.79797,4.08333,27.298,6.35654,2.03213,131
1971,2.81154,4.08333,27.3115,6.3705,2.03514,131
1972,2.82497,4.08333,27.325,6.25222,2.63293,131
1973,2.83902,4.08333,27.339,6.26422,2.03485,131
1974,2.85293,4.08333,27.3529,6.74957,2.03702,129
1975,2.86634,4.08333,27.3663,6.31302,3.58042,129
1976,2.88247,4.08333,27.3825,6.30493,2.60662,129
1977,2.89789,4.08333,27.3979,7.09613,2.03216,129
1978,2.91322,4.08333,27.4132,6.31488,2.56,130
1979,2.92649,4.08333,27.4265,6.26358,2.03507,130
1980,2.94124,4.08333,27.4412,7.03946,2.0321,129
1981,2.95507,4.08333,27.4551,6.232,2.03037,129
1982,2.96906,4.08333,27.4691,6.56762,2.02957,130
1983,2.98353,4.08333,27.4835,6.7969,2.96957,131
1984,2.99783,4.08333,27.4978,6.83104,2.31843,130
1985,3.0128,4.08333,27.5128,7.49232,2.956,130
1986,3.02812,4.08333,27.5281,6.5831,2.61808,130
1987,3.04231,4.08333,27.5423,6.5616,2.32835,130
1988,3.05682,4.08333,27.5568,6.27286,2.59002,131
1989,3.06984,4.08333,27.5698,6.75696,2.02979,131
1990,3.08292,4.08333,27.5829,6.22899,2.03322,131
1991,3.09567,4.08333,27.5957,6.24432,2.03034,130
1992,3.10847,4.08333,27.6085,6.14448,2.02909,130
1993,3.12088,4.08333,27.6209,6.19958,2.032,130
